,ActivityIdentifier,Dissolved oxygen (DO),Nitrate,"Temperature, water",Turbidity,pH,ProjectIdentifier,ActivityStartDate,LongitudeMeasure,LatitudeMeasure,Year,Month,Day,Weekday,Hour,Previous_DO,Previous_Temp,Previous_Turb,Previous_pH,DO_lag1,Temp_lag1,Turb_lag1,pH_lag1,Predicted_DO(1 day into the future)
7663,CADWR-1-091993-0,20.7,1.0,20.7,15.5,7.1,MWQI,1993-09-01,-121.62,37.78,1993,9,1,2,0,21.7,21.7,13.0,7.8,21.4,21.4,43.0,7.5,20.700000000000028
7664,CADWR-1-091993-0,20.7,1.0,20.7,15.5,7.1,MWQI,1993-09-21,-121.62,37.78,1993,9,21,1,0,20.7,20.7,15.5,7.1,20.7,20.7,15.5,7.1,20.700000000000028
7710,CADWR-1-101993-0,19.7,1.0,19.7,8.0,7.6,MWQI,1993-10-14,-121.62,37.78,1993,10,14,3,0,19.7,19.7,8.0,7.6,20.7,20.7,15.5,7.1,19.69660000000003
7709,CADWR-1-101993-0,19.7,1.0,19.7,8.0,7.6,MWQI,1993-10-20,-121.62,37.78,1993,10,20,2,0,19.8,19.8,16.6,7.1,19.7,19.7,8.0,7.6,19.69660000000003
7756,CADWR-1-111993-0,14.6,1.0,14.6,5.0,7.8,MWQI,1993-11-10,-121.62,37.78,1993,11,10,2,0,14.0,14.0,4.0,7.8,19.7,19.7,8.0,7.6,14.599999999999984
7799,CADWR-1-121993-0,10.2,1.0,10.2,7.2,7.8,MWQI,1993-12-15,-121.62,37.78,1993,12,15,2,0,12.5,12.5,5.0,7.8,14.6,14.6,5.0,7.8,10.200000000000019
22512,CEDEN--2146333327,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.88,SJC_Historical,2005-02-23,-121.619,37.8892,2005,2,23,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.0,15.086808561236625,15.086808561236625,4.9399999999999995,8.15,15.086808561236541
22529,CEDEN--2146333766,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.01,SJC_Historical,2005-03-21,-121.619,37.8892,2005,3,21,0,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.88,15.086808561236625,15.086808561236625,4.9399999999999995,7.88,15.086808561236541
22452,CEDEN--2146332233,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.09,SJC_Historical,2005-05-17,-121.619,37.8892,2005,5,17,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.15,15.086808561236625,15.086808561236625,4.9399999999999995,8.01,15.08680856123654
22458,CEDEN--2146332353,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.01,SJC_Historical,2005-05-17,-121.619,37.8892,2005,5,17,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.09,15.086808561236625,15.086808561236625,4.9399999999999995,8.09,15.08680856123654
22547,CEDEN--2146334084,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.69,SJC_Historical,2005-05-17,-121.619,37.8892,2005,5,17,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.9,15.086808561236625,15.086808561236625,4.9399999999999995,8.01,15.086808561236545
22579,CEDEN--2146334734,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.73,SJC_Historical,2005-05-17,-121.619,37.8892,2005,5,17,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.69,15.086808561236625,15.086808561236625,4.9399999999999995,7.69,15.086808561236541
22686,CEDEN--2146336622,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.05,SJC_Historical,2005-06-21,-121.619,37.8892,2005,6,21,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.72,15.086808561236625,15.086808561236625,4.9399999999999995,7.73,15.08680856123654
22496,CEDEN--2146333003,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.0,SJC_Historical,2005-06-29,-121.619,37.8892,2005,6,29,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.01,15.086808561236625,15.086808561236625,4.9399999999999995,8.05,15.08680856123654
22388,CEDEN--2146331043,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.03,SJC_Historical,2005-07-19,-121.619,37.8892,2005,7,19,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.18,15.086808561236625,15.086808561236625,4.9399999999999995,8.0,15.08680856123654
22536,CEDEN--2146333831,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.9,SJC_Historical,2005-07-19,-121.619,37.8892,2005,7,19,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.01,15.086808561236625,15.086808561236625,4.9399999999999995,8.03,15.08680856123654
22582,CEDEN--2146334789,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.94,SJC_Historical,2005-08-16,-121.619,37.8892,2005,8,16,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.73,15.086808561236625,15.086808561236625,4.9399999999999995,7.9,15.08680856123654
22665,CEDEN--2146336227,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.72,SJC_Historical,2005-08-23,-121.619,37.8892,2005,8,23,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.51,15.086808561236625,15.086808561236625,4.9399999999999995,7.94,15.086808561236545
22649,CEDEN--2146335910,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.51,SJC_Historical,2005-09-20,-121.619,37.8892,2005,9,20,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.1,15.086808561236625,15.086808561236625,4.9399999999999995,7.72,15.086808561236554
22639,CEDEN--2146335728,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.1,SJC_Historical,2006-02-27,-121.619,37.8892,2006,2,27,0,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.6,15.086808561236625,15.086808561236625,4.9399999999999995,7.51,15.086808561236541
22698,CEDEN--2146336747,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.43,SJC_Historical,2006-03-15,-121.619,37.8892,2006,3,15,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.05,15.086808561236625,15.086808561236625,4.9399999999999995,8.1,15.08680856123654
22594,CEDEN--2146335014,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.6,SJC_Historical,2006-04-27,-121.619,37.8892,2006,4,27,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.94,15.086808561236625,15.086808561236625,4.9399999999999995,8.43,15.086808561236548
21528,CEDEN--2145818599,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.39,SJC_WY15_Q1,2014-12-18,-121.561,37.9286,2014,12,18,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.64,15.086808561236625,15.086808561236625,4.9399999999999995,7.8,15.086808561236557
21522,CEDEN--2145818410,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.13,SJC_WY15_Q2,2015-02-09,-121.561,37.9286,2015,2,9,0,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.19,15.086808561236625,15.086808561236625,4.9399999999999995,7.39,15.086808561236541
21537,CEDEN--2145818832,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.12,SJC_WY15_Q2,2015-03-17,-121.561,37.9286,2015,3,17,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.23,15.086808561236625,15.086808561236625,4.9399999999999995,8.13,15.086808561236541
21532,CEDEN--2145818713,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.12,SJC_WY15_Q3,2015-04-21,-121.561,37.9286,2015,4,21,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.39,15.086808561236625,15.086808561236625,4.9399999999999995,8.12,15.08680856123654
21533,CEDEN--2145818717,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.23,SJC_WY15_Q3,2015-04-21,-121.561,37.9286,2015,4,21,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.12,15.086808561236625,15.086808561236625,4.9399999999999995,8.12,15.08680856123654
21521,CEDEN--2145818404,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.19,SJC_WY15_Q3,2015-05-19,-121.561,37.9286,2015,5,19,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.37,15.086808561236625,15.086808561236625,4.9399999999999995,8.23,15.08680856123654
21527,CEDEN--2145818579,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.64,SJC_WY15_Q3,2015-06-16,-121.561,37.9286,2015,6,16,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.8,15.086808561236625,15.086808561236625,4.9399999999999995,8.19,15.086808561236548
21525,CEDEN--2145818437,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.19,SJC_WY15_Q4,2015-07-21,-121.561,37.9286,2015,7,21,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.22,15.086808561236625,15.086808561236625,4.9399999999999995,7.64,15.086808561236559
21518,CEDEN--2145818324,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.37,SJC_WY15_Q4,2015-09-15,-121.561,37.9286,2015,9,15,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.45,15.086808561236625,15.086808561236625,4.9399999999999995,7.19,15.086808561236557
21523,CEDEN--2145818419,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.22,SJC_WY15_Q4,2015-09-15,-121.561,37.9286,2015,9,15,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.13,15.086808561236625,15.086808561236625,4.9399999999999995,7.37,15.08680856123654
21290,CEDEN--2145727655,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.76,SJC_WY16_Q2,2016-02-18,-121.561,37.9286,2016,2,18,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.36,15.086808561236625,15.086808561236625,4.9399999999999995,8.22,15.086808561236547
21287,CEDEN--2145727566,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.2,SJC_WY16_Q2,2016-03-07,-121.561,37.9286,2016,3,7,0,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.7,15.086808561236625,15.086808561236625,4.9399999999999995,8.76,15.086808561236563
21293,CEDEN--2145727753,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.8,SJC_WY16_Q3,2016-04-19,-121.561,37.9286,2016,4,19,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.57,15.086808561236625,15.086808561236625,4.9399999999999995,7.2,15.086808561236541
21294,CEDEN--2145727759,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.45,SJC_WY16_Q3,2016-04-19,-121.561,37.9286,2016,4,19,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.8,15.086808561236625,15.086808561236625,4.9399999999999995,8.8,15.086808561236541
21292,CEDEN--2145727671,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.57,SJC_WY16_Q3,2016-05-17,-121.561,37.9286,2016,5,17,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.33,15.086808561236625,15.086808561236625,4.9399999999999995,8.45,15.086808561236541
21289,CEDEN--2145727622,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.36,SJC_WY16_Q3,2016-06-21,-121.561,37.9286,2016,6,21,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.2,15.086808561236625,15.086808561236625,4.9399999999999995,8.57,15.086808561236541
21291,CEDEN--2145727668,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.33,SJC_WY16_Q4,2016-09-20,-121.561,37.9286,2016,9,20,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.76,15.086808561236625,15.086808561236625,4.9399999999999995,8.36,15.086808561236541
18953,CEDEN--2144848916,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.7,SJC_WY18_Q2,2018-02-20,-121.561,37.9286,2018,2,20,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.94,15.086808561236625,15.086808561236625,4.9399999999999995,8.33,15.086808561236547
18884,CEDEN--2144847819,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.61,SJC_WY18_Q3,2018-04-10,-121.561,37.9286,2018,4,10,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.73,15.086808561236625,15.086808561236625,4.9399999999999995,8.7,15.086808561236541
18945,CEDEN--2144848778,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.94,SJC_WY18_Q3,2018-05-15,-121.561,37.9286,2018,5,15,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.61,15.086808561236625,15.086808561236625,4.9399999999999995,8.61,15.086808561236541
18470,CEDEN--2144695628,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.73,SJC_WY19_Q3,2019-04-09,-121.561,37.9286,2019,4,9,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.39,15.086808561236625,15.086808561236625,4.9399999999999995,8.94,15.086808561236541
7797,CADWR-1-121991-0,9.3,1.0,9.3,4.9399999999999995,7.0,MWQI,1991-12-11,-121.56,37.81,1991,12,11,2,0,14.6,14.6,5.0,7.8,22.5,22.5,4.9399999999999995,7.5,9.298399999999985
7568,CADWR-1-071993-0,21.5,1.0,21.5,24.0,8.0,MWQI,1993-07-08,-121.56,37.81,1993,7,8,3,0,10.5,10.5,4.9399999999999995,7.3,9.3,9.3,4.9399999999999995,7.0,21.504400000000004
7757,CADWR-1-111993-0,14.6,1.0,14.6,5.0,7.8,MWQI,1993-11-10,-121.56,37.81,1993,11,10,2,0,22.5,22.5,4.9399999999999995,7.5,21.5,21.5,24.0,8.0,14.599999999999984
22344,CEDEN--2146330057,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.83,RWB3_Pajaro_2006,2006-05-03,-121.535,36.9599,2006,5,3,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.32,15.086808561236625,15.086808561236625,4.9399999999999995,8.03,15.08680856123654
22425,CEDEN--2146331822,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.41,RWB3_Pajaro_2006,2006-05-17,-121.535,36.9599,2006,5,17,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.83,15.086808561236625,15.086808561236625,4.9399999999999995,7.83,15.086808561236538
22539,CEDEN--2146333871,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,9.43,RWB3_Pajaro_2011,2011-09-22,-121.535,36.9599,2011,9,22,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.41,15.086808561236625,15.086808561236625,4.9399999999999995,8.41,15.086808561236538
21508,CEDEN--2145771851,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.01,RWB3_CMP,2013-03-28,-121.535,36.9599,2013,3,28,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.68,15.086808561236625,15.086808561236625,4.9399999999999995,9.43,15.08680856123654
21839,CEDEN--2145919954,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.41,RWB3_CMP,2013-12-10,-121.535,36.9599,2013,12,10,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.42,15.086808561236625,15.086808561236625,4.9399999999999995,8.01,15.086808561236538
22297,CEDEN--2146301770,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.32,RWB3_CMP_2013_Q4,2013-12-10,-121.535,36.9599,2013,12,10,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.41,15.086808561236625,15.086808561236625,4.9399999999999995,8.41,15.086808561236538
21501,CEDEN--2145771773,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.26,RWB3_CMP,2014-02-27,-121.535,36.9599,2014,2,27,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.23,15.086808561236625,15.086808561236625,4.9399999999999995,8.32,15.086808561236557
21461,CEDEN--2145761584,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.47,RWB3_CMP,2014-03-27,-121.535,36.9599,2014,3,27,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.7,15.086808561236625,15.086808561236625,4.9399999999999995,7.26,15.08680856123654
21504,CEDEN--2145771806,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.68,RWB3_CMP,2014-04-23,-121.535,36.9599,2014,4,23,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.26,15.086808561236625,15.086808561236625,4.9399999999999995,8.47,15.086808561236545
21509,CEDEN--2145771858,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.42,RWB3_CMP,2014-04-23,-121.535,36.9599,2014,4,23,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.01,15.086808561236625,15.086808561236625,4.9399999999999995,7.68,15.086808561236557
21498,CEDEN--2145771727,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.23,RWB3_CMP,2015-03-18,-121.535,36.9599,2015,3,18,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.54,15.086808561236625,15.086808561236625,4.9399999999999995,7.42,15.086808561236541
21459,CEDEN--2145761574,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.7,RWB3_CMP,2016-01-18,-121.535,36.9599,2016,1,18,0,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.71,15.086808561236625,15.086808561236625,4.9399999999999995,8.23,15.086808561236548
21465,CEDEN--2145761696,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.54,RWB3_CMP,2016-04-26,-121.535,36.9599,2016,4,26,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.09,15.086808561236625,15.086808561236625,4.9399999999999995,7.7,15.086808561236541
21463,CEDEN--2145761625,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.09,RWB3_CMP,2016-11-29,-121.535,36.9599,2016,11,29,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.47,15.086808561236625,15.086808561236625,4.9399999999999995,8.54,15.086808561236541
20888,CEDEN--2145595352,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.71,RWB3_CMP,2017-01-11,-121.535,36.9599,2017,1,11,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.68,15.086808561236625,15.086808561236625,4.9399999999999995,8.09,15.086808561236548
20869,CEDEN--2145587303,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.97,RWB3_CMP,2017-04-27,-121.535,36.9599,2017,4,27,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.47,15.086808561236625,15.086808561236625,4.9399999999999995,7.71,15.086808561236545
20881,CEDEN--2145595266,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.68,RWB3_CMP,2017-07-31,-121.535,36.9599,2017,7,31,0,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.97,15.086808561236625,15.086808561236625,4.9399999999999995,7.97,15.086808561236547
20866,CEDEN--2145587272,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.47,RWB3_CMP,2017-12-13,-121.535,36.9599,2017,12,13,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.97,15.086808561236625,15.086808561236625,4.9399999999999995,7.68,15.086808561236559
20584,CEDEN--2145474415,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.88,RWB3_CMP,2018-03-01,-121.535,36.9599,2018,3,1,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.66,15.086808561236625,15.086808561236625,4.9399999999999995,7.47,15.086808561236547
20595,CEDEN--2145475442,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.96,RWB3_CMP,2018-04-23,-121.535,36.9599,2018,4,23,0,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.88,15.086808561236625,15.086808561236625,4.9399999999999995,7.88,15.086808561236545
20596,CEDEN--2145475443,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.97,RWB3_CMP,2018-04-23,-121.535,36.9599,2018,4,23,0,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.96,15.086808561236625,15.086808561236625,4.9399999999999995,7.96,15.086808561236545
18869,CEDEN--2144835253,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.66,RWB3_CMP,2018-11-29,-121.535,36.9599,2018,11,29,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.79,15.086808561236625,15.086808561236625,4.9399999999999995,7.97,15.086808561236541
18817,CEDEN--2144816165,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.79,RWB3_CMP,2019-01-16,-121.535,36.9599,2019,1,16,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.77,15.086808561236625,15.086808561236625,4.9399999999999995,8.66,15.086808561236547
18807,CEDEN--2144812479,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.72,RWB3_CMP,2019-05-29,-121.535,36.9599,2019,5,29,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.38,15.086808561236625,15.086808561236625,4.9399999999999995,7.79,15.086808561236547
18808,CEDEN--2144812499,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.77,RWB3_CMP,2019-05-29,-121.535,36.9599,2019,5,29,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.72,15.086808561236625,15.086808561236625,4.9399999999999995,7.72,15.086808561236545
21838,CEDEN--2145919946,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.59,RWB3_CMP,2013-05-30,-121.533,36.9893,2013,5,30,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.44,15.086808561236625,15.086808561236625,4.9399999999999995,7.39,15.08680856123655
21840,CEDEN--2145919982,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.41,RWB3_CMP,2013-05-30,-121.533,36.9893,2013,5,30,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.59,15.086808561236625,15.086808561236625,4.9399999999999995,7.59,15.086808561236538
22279,CEDEN--2146217500,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.52,RWB3_CMP_2013_Q2,2013-05-30,-121.533,36.9893,2013,5,30,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.2,15.086808561236625,15.086808561236625,4.9399999999999995,8.41,15.086808561236538
22280,CEDEN--2146217568,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.82,RWB3_CMP_2013_Q2,2013-05-30,-121.533,36.9893,2013,5,30,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.52,15.086808561236625,15.086808561236625,4.9399999999999995,8.52,15.08680856123654
21836,CEDEN--2145919907,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.44,RWB3_CMP,2013-12-10,-121.533,36.9893,2013,12,10,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.82,15.086808561236625,15.086808561236625,4.9399999999999995,7.82,15.086808561236538
22294,CEDEN--2146301659,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.41,RWB3_CMP_2013_Q4,2013-12-10,-121.533,36.9893,2013,12,10,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.53,15.086808561236625,15.086808561236625,4.9399999999999995,8.44,15.086808561236538
21502,CEDEN--2145771784,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.34,RWB3_CMP,2014-02-27,-121.533,36.9893,2014,2,27,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.66,15.086808561236625,15.086808561236625,4.9399999999999995,8.41,15.086808561236557
21466,CEDEN--2145761720,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.4,RWB3_CMP,2014-03-27,-121.533,36.9893,2014,3,27,3,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.22,15.086808561236625,15.086808561236625,4.9399999999999995,7.34,15.08680856123654
21506,CEDEN--2145771823,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.67,RWB3_CMP,2014-04-23,-121.533,36.9893,2014,4,23,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.39,15.086808561236625,15.086808561236625,4.9399999999999995,8.4,15.086808561236545
21510,CEDEN--2145771860,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.35,RWB3_CMP,2014-04-23,-121.533,36.9893,2014,4,23,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.67,15.086808561236625,15.086808561236625,4.9399999999999995,7.67,15.086808561236538
21835,CEDEN--2145919893,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.82,RWB3_CMP,2014-08-27,-121.533,36.9893,2014,8,27,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.35,15.086808561236625,15.086808561236625,4.9399999999999995,8.35,15.08680856123654
22292,CEDEN--2146301640,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.4,RWB3_CMP_2014_Q3,2014-08-27,-121.533,36.9893,2014,8,27,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.82,15.086808561236625,15.086808561236625,4.9399999999999995,7.82,15.086808561236538
21457,CEDEN--2145761558,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.52,RWB3_CMP,2014-12-02,-121.533,36.9893,2014,12,2,1,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.77,15.086808561236625,15.086808561236625,4.9399999999999995,8.4,15.086808561236554
21503,CEDEN--2145771798,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,8.19,RWB3_CMP,2015-03-18,-121.533,36.9893,2015,3,18,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.34,15.086808561236625,15.086808561236625,4.9399999999999995,7.52,15.086808561236541
22012,CEDEN--2146003001,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.53,RWB3_CMP,2015-04-22,-121.533,36.9893,2015,4,22,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.41,15.086808561236625,15.086808561236625,4.9399999999999995,8.19,15.086808561236554
22013,CEDEN--2146003007,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.2,RWB3_CMP,2015-04-22,-121.533,36.9893,2015,4,22,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,7.53,15.086808561236625,15.086808561236625,4.9399999999999995,7.53,15.086808561236559
22293,CEDEN--2146301656,15.086808561236625,1.0,15.086808561236625,4.9399999999999995,7.53,RWB3_CMP_2015_Q2,2015-04-22,-121.533,36.9893,2015,4,22,2,0,15.086808561236625,15.086808561236625,4.9399999999999995,8.4,15.086808561236625,15.086808561236625,4.9399999999999995,7.2,15.086808561236554
