OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940502_553700,Sample-Routine,Water,,1994-05-02,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539020,,,Magnesium,Total,41.8,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 41.8",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-05-02,,,,,,,2018-11-08T14:14:58,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940602_553726,Sample-Routine,Water,,1994-06-02,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539398,,,Potassium,Total,2.3,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.3",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-06-02,,,,,,,2018-11-08T14:15:02,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940603_553570,Sample-Routine,Water,,1994-06-03,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742544810,,,Magnesium,Total,43.3,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 43.3",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-06-03,,,,,,,2018-11-08T14:15:30,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19940630_553594,Sample-Routine,Water,,1994-06-30,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742545136,,,Magnesium,Total,36.4,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 36.4",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-06-30,,,,,,,2018-11-08T14:15:32,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB94_ML1_19940316_553045,Sample-Routine,Water,,1994-03-16,10:00:00,PST,,,,,1.64,ft,,,,,,GOGA0007,Mountain Lake Monitoring Report November 1993-October 1994,,11NPSWRD_WQX-GOGA_ICB94_ML1,CENTER OF MOUNTAIN LAKE,,,,,37.7881111000,-122.4701111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742530986,,,Sodium,Dissolved,52.096,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00930][Description: SODIUM, DISSOLVED (MG/L AS NA)][Value: 52.096",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1994-03-16,,,,,,,2018-11-08T13:52:07,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19940712_553759,Sample-Routine,Water,,1994-07-12,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742539851,,,Potassium,Total,2.4,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.4",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1994-07-12,,,,,,,2018-11-08T14:15:04,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_SA_LCC_19951031_553407,Sample-Routine,Water,,1995-10-31,,,,,,,,,,,,,,GOGA0018,Lobos Creek Sewer Failure Damage Assessment Report - 1996,,11NPSWRD_WQX-GOGA_SA_LCC,LOBOS CREEK AT THE 22ND AVENUE OVERCROSSING,,,,,37.7875278000,-122.4809444000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742549456,,,Sodium,Total,33.2,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00929][Description: SODIUM, TOTAL (MG/L AS NA)][Value: 33.2",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-10-31,,,,,,,2018-11-08T14:16:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB95_LC2_19950629_552915,Sample-Routine,Water,,1995-06-29,,,,,,,,,,,,,,GOGA0009,Lobos Creek Monitoring Report June 1995-November 1995,,11NPSWRD_WQX-GOGA_ICB95_LC2,LOBOS CREEK 500 FEET DOWNSTREAM OF LINCOLN BLVD,,,,,37.7887500000,-122.4825000000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742531793,,,Magnesium,Dissolved,36.5,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00925][Description: MAGNESIUM, DISSOLVED (MG/L AS MG)][Value: 36.5",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-06-29,,,,,,,2018-11-08T13:52:11,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_SA_LCC_19951221_553418,Sample-Routine,Water,,1995-12-21,,,,,,,,,,,,,,GOGA0018,Lobos Creek Sewer Failure Damage Assessment Report - 1996,,11NPSWRD_WQX-GOGA_SA_LCC,LOBOS CREEK AT THE 22ND AVENUE OVERCROSSING,,,,,37.7875278000,-122.4809444000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742549576,,as CaCO3,Calcium,Total,24.5,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 24.5",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-12-21,,,,,,,2018-11-08T14:16:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19951031_553656,Sample-Routine,Water,,1995-10-31,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742546918,,as CaCO3,Calcium,Total,28.8,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 28.8",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-10-31,,,,,,,2018-11-08T14:15:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19951220_553662,Sample-Routine,Water,,1995-12-20,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742547090,,,Magnesium,Total,39,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 39",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-12-20,,,,,,,2018-11-08T14:15:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB95_LC5_19951030_538095,Sample-Routine,Water,,1995-10-30,09:30:00,PST,,,,,,,,,,,,GOGA0009,Lobos Creek Monitoring Report June 1995-November 1995,,11NPSWRD_WQX-GOGA_ICB95_LC5,LOBOS CREEK 700 FEET UPSTREAM OF LINCOLN BLVD,,,,,37.7875556000,-122.4809167000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742532583,,,Potassium,Dissolved,1.9,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00935][Description: POTASSIUM, DISSOLVED (MG/L AS K)][Value: 1.9",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-10-30,,,,,,,2018-11-08T13:52:15,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_SA_LCSC_19951220_553436,Sample-Routine,Water,,1995-12-20,,,,,,,,,,,,,,GOGA0018,Lobos Creek Sewer Failure Damage Assessment Report - 1996,,11NPSWRD_WQX-GOGA_SA_LCSC,LOBOS CREEK 50 FEET DOWNSTREAM OF LINCOLN BLVD,,,,,37.7878889000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742549897,,,Magnesium,Total,39,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 39",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-12-20,,,,,,,2018-11-08T14:16:02,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_SA_LCC_19951031_553407,Sample-Routine,Water,,1995-10-31,,,,,,,,,,,,,,GOGA0018,Lobos Creek Sewer Failure Damage Assessment Report - 1996,,11NPSWRD_WQX-GOGA_SA_LCC,LOBOS CREEK AT THE 22ND AVENUE OVERCROSSING,,,,,37.7875278000,-122.4809444000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742549471,,as CaCO3,Calcium,Total,28,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 28",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-10-31,,,,,,,2018-11-08T14:16:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19950223_553631,Sample-Routine,Water,,1995-02-23,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742545834,,,Potassium,Total,2.5,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.5",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-02-23,,,,,,,2018-11-08T14:15:37,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19950510_553802,Sample-Routine,Water,,1995-05-10,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742540903,,,Sodium,Total,34.1,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00929][Description: SODIUM, TOTAL (MG/L AS NA)][Value: 34.1",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-05-10,,,,,,,2018-11-08T14:15:09,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19950223_553631,Sample-Routine,Water,,1995-02-23,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742545836,,as CaCO3,Calcium,Total,27.1,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 27.1",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-02-23,,,,,,,2018-11-08T14:15:37,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_SA_LCSC_19951120_553431,Sample-Routine,Water,,1995-11-20,,,,,,,,,,,,,,GOGA0018,Lobos Creek Sewer Failure Damage Assessment Report - 1996,,11NPSWRD_WQX-GOGA_SA_LCSC,LOBOS CREEK 50 FEET DOWNSTREAM OF LINCOLN BLVD,,,,,37.7878889000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742549855,,,Magnesium,Total,37,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 37",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-11-20,,,,,,,2018-11-08T14:16:02,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19951220_553662,Sample-Routine,Water,,1995-12-20,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742547106,,,Potassium,Total,2.6,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00937][Description: POTASSIUM, TOTAL MG/L AS  K)][Value: 2.6",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-12-20,,,,,,,2018-11-08T14:15:44,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19950322_553794,Sample-Routine,Water,,1995-03-22,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742540595,,as CaCO3,Calcium,Total,32,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 32",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-03-22,,,,,,,2018-11-08T14:15:08,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19950629_553647,Sample-Routine,Water,,1995-06-29,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742546472,,,Sodium,Total,32.2,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00929][Description: SODIUM, TOTAL (MG/L AS NA)][Value: 32.2",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-06-29,,,,,,,2018-11-08T14:15:40,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB95_LC4_19951030_553003,Sample-Routine,Water,,1995-10-30,09:15:00,PST,,,,,,,,,,,,GOGA0009,Lobos Creek Monitoring Report June 1995-November 1995,,11NPSWRD_WQX-GOGA_ICB95_LC4,LOBOS CREEK 500 FEET UPSTREAM OF LINCOLN BLVD,,,,,37.7875278000,-122.4816389000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742532375,,,Potassium,Dissolved,1.78,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00935][Description: POTASSIUM, DISSOLVED (MG/L AS K)][Value: 1.78",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-10-30,,,,,,,2018-11-08T13:52:14,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB95_LC5_19950629_538068,Sample-Routine,Water,,1995-06-29,,,,,,,,,,,,,,GOGA0009,Lobos Creek Monitoring Report June 1995-November 1995,,11NPSWRD_WQX-GOGA_ICB95_LC5,LOBOS CREEK 700 FEET UPSTREAM OF LINCOLN BLVD,,,,,37.7875556000,-122.4809167000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742532417,,,Sodium,Dissolved,33.1,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00930][Description: SODIUM, DISSOLVED (MG/L AS NA)][Value: 33.1",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-06-29,,,,,,,2018-11-08T13:52:14,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCC_19951220_553818,Sample-Routine,Water,,1995-12-20,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCC,LOBOS CREEK CONTROL,,,,,37.7875000000,-122.4826111000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742541615,,,Magnesium,Total,31.8,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 31.8",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-12-20,,,,,,,2018-11-08T14:15:11,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19951120_553658,Sample-Routine,Water,,1995-11-20,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742546927,,,Magnesium,Total,37,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00927][Description: MAGNESIUM, TOTAL (MG/L AS MG)][Value: 37",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-11-20,,,,,,,2018-11-08T14:15:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_SA_LCC_19951220_553416,Sample-Routine,Water,,1995-12-20,,,,,,,,,,,,,,GOGA0018,Lobos Creek Sewer Failure Damage Assessment Report - 1996,,11NPSWRD_WQX-GOGA_SA_LCC,LOBOS CREEK AT THE 22ND AVENUE OVERCROSSING,,,,,37.7875278000,-122.4809444000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742549546,,as CaCO3,Calcium,Total,25.4,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 25.4",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-12-20,,,,,,,2018-11-08T14:16:00,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ORION_LCS_19951031_553656,Sample-Routine,Water,,1995-10-31,,,,,,,,,,,,,,GOGA0016,Richmond Transport Facilities Construction Project-1997,,11NPSWRD_WQX-GOGA_ORION_LCS,LOBOS CREEK SQUIRREL CAGE,,,,,37.7881667000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742546904,,,Sodium,Total,32.8,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00929][Description: SODIUM, TOTAL (MG/L AS NA)][Value: 32.8",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-10-31,,,,,,,2018-11-08T14:15:43,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB95_LC2_19950629_552915,Sample-Routine,Water,,1995-06-29,,,,,,,,,,,,,,GOGA0009,Lobos Creek Monitoring Report June 1995-November 1995,,11NPSWRD_WQX-GOGA_ICB95_LC2,LOBOS CREEK 500 FEET DOWNSTREAM OF LINCOLN BLVD,,,,,37.7887500000,-122.4825000000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742531799,,,Sodium,Dissolved,32.5,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00930][Description: SODIUM, DISSOLVED (MG/L AS NA)][Value: 32.5",,,,,,,,,,NPS_LEGACY,11NPSWRD_WQX,LEGACY,,,,1995-06-29,,,,,,,2018-11-08T13:52:11,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_SA_LCSC_19951031_553427,Sample-Routine,Water,,1995-10-31,,,,,,,,,,,,,,GOGA0018,Lobos Creek Sewer Failure Damage Assessment Report - 1996,,11NPSWRD_WQX-GOGA_SA_LCSC,LOBOS CREEK 50 FEET DOWNSTREAM OF LINCOLN BLVD,,,,,37.7878889000,-122.4827778000,NPS_LEGACY,11NPSWRD_WQX,LEGACY,Unknown; 19--              ; No Cite - Method Not Cited; Unknown; Vol --,Miscellaneous (Other),STORET-742549836,,as CaCO3,Calcium,Total,28.8,mg/L,,Final,,Actual,,,,,,,,,,"Old STORET Parameter Code: 00916][Description: CALCIUM, TOTAL (MG/L AS CA)][Value: 28.8",,,,,,,,,,NPS_UNSPECIFIED,11NPSWRD_WQX,Unknown or Unspecified Procedure,,,,1995-10-31,,,,,,,2018-11-08T14:16:01,STORET
