OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName
USGS-CA,USGS California Water Science Center,nwisca.01.02205320,2022-08-25,10:16:00,PST,USGS-373642122120401,NWIS-124264761,,Not Detected,,Ammonia and ammonium,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,71846,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205320,2022-08-25,10:16:00,PST,USGS-373642122120401,NWIS-124264762,,,,Nitrate,Dissolved,0.023,mg/l asNO3,,Accepted,,Estimated,,,,,,,,,,,71851,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205320,2022-08-25,10:16:00,PST,USGS-373642122120401,NWIS-124264763,,Not Detected,,Nitrite,Dissolved,,,,Accepted,,Actual,,,,,,,,,,,71856,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202747,2022-03-28,10:53:00,PDT,USGS-11174600,NWIS-125196337,,,,"Temperature, water",,15.1,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202747,2022-03-28,10:53:00,PDT,USGS-11174600,NWIS-125196338,,,,Number of sampling points,,2,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202747,2022-03-28,10:53:00,PDT,USGS-11174600,NWIS-125196339,,,,Suspended Sediment Concentration (SSC),Suspended,96,%,,Accepted,mean,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,,,,,SED30,USGS,Wet sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-10-19,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202747,2022-03-28,10:53:00,PDT,USGS-11174600,NWIS-125196341,,,,Suspended Sediment Concentration (SSC),Suspended,149,mg/l,,Accepted,mean,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED16,USGS,Sediment conc from size analysis,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-10-19,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202259,2022-01-14,16:40:00,PST,USGS-11176900,NWIS-125367324,,,,"Temperature, water",,10.9,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202259,2022-01-14,16:40:00,PST,USGS-11176900,NWIS-125367326,,,,Suspended Sediment Concentration (SSC),Suspended,116,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED10,USGS,Sediment conc by filtration,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-09-30,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202259,2022-01-14,16:40:00,PST,USGS-11176900,NWIS-125367329,,,,Sediment,Suspended,0.0573,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-09-30,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02203882,2022-04-22,15:00:00,PDT,USGS-11179000,NWIS-125394788,,,,Suspended Sediment Concentration (SSC),Suspended,35,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED10,USGS,Sediment conc by filtration,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2023-02-03,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02203882,2022-04-22,15:00:00,PDT,USGS-11179000,NWIS-125394791,,,,Sediment,Suspended,0.0586,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2023-02-03,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202922,2022-04-07,13:54:00,PDT,USGS-11179000,NWIS-125394725,,,,Number of sampling points,,10,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202922,2022-04-07,13:54:00,PDT,USGS-11179000,NWIS-125394726,,,,Suspended Sediment Concentration (SSC),Suspended,68,%,,Accepted,,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,,,,,SED30,USGS,Wet sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-11-04,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202922,2022-04-07,13:54:00,PDT,USGS-11179000,NWIS-125394728,,,,Suspended Sediment Concentration (SSC),Suspended,9,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED16,USGS,Sediment conc from size analysis,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-11-04,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202922,2022-04-07,13:54:00,PDT,USGS-11179000,NWIS-125394731,,,,Sediment,Suspended,0.0106,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-11-04,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202922,2022-04-07,13:54:00,PDT,USGS-11179000,NWIS-125394732,,,,Sediment,Suspended,0.0072,g,,Accepted,,Actual,Dry,,,<0.063 mm,,,,,,,91158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-11-04,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202922,2022-04-07,13:54:00,PDT,USGS-11179000,NWIS-125394733,,,,Sediment,Suspended,0.0034,g,,Accepted,,Actual,Dry,,,>0.063 mm,,,,,,,91159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-11-04,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388089,,,,Number of sampling points,,1,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388091,,,,Bed sediment particle size,Bed Sediment,2,%,,Accepted,,Actual,,,,< 0.0625 mm,,,,,,,80164,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388092,,,,Bed sediment particle size,Bed Sediment,7,%,,Accepted,,Actual,,,,< 0.125 mm,,,,,,,80165,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388093,,,,Bed sediment particle size,Bed Sediment,24,%,,Accepted,,Actual,,,,< 0.25 mm,,,,,,,80166,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388094,,,,Bed sediment particle size,Bed Sediment,60,%,,Accepted,,Actual,,,,< 0.5 mm,,,,,,,80167,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388095,,,,Bed sediment particle size,Bed Sediment,78,%,,Accepted,,Actual,,,,< 1 mm,,,,,,,80168,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388096,,,,Bed sediment particle size,Bed Sediment,86,%,,Accepted,,Actual,,,,< 2 mm,,,,,,,80169,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388097,,,,Bed sediment particle size,Bed Sediment,91,%,,Accepted,,Actual,,,,< 4 mm,,,,,,,80170,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388098,,,,Bed sediment particle size,Bed Sediment,95,%,,Accepted,,Actual,,,,< 8 mm,,,,,,,80171,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388099,,,,Bed sediment particle size,Bed Sediment,100,%,,Accepted,,Actual,,,,< 16 mm,,,,,,,80172,,,,,,,,,,,,,,,,,,,,,,,,,,,SED02,USGS,Dry sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388102,,,,Bed sediment particle size,Bed Sediment,265.7000,g,,Accepted,,Actual,Dry,,,0.063-4mm,,,,,,,91161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202408,2022-03-11,14:53:00,PST,USGS-11176900,NWIS-125388103,,,,Bed sediment particle size,Bed Sediment,518.2000,g,,Accepted,,Actual,Dry,,,,,,,,,,91162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-07-12,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202300,2022-02-10,11:48:00,PST,USGS-11181040,NWIS-125166140,,,,"Temperature, water",,13.1,deg C,,Accepted,,Actual,,,,,,,,,,,00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202300,2022-02-10,11:48:00,PST,USGS-11181040,NWIS-125166141,,,,Number of sampling points,,1,count,,Accepted,,Actual,,,,,,,,,,,00063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202300,2022-02-10,11:48:00,PST,USGS-11181040,NWIS-125166142,,,,Suspended Sediment Concentration (SSC),Suspended,47,%,,Accepted,,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,,,,,SED30,USGS,Wet sieve,,,USGS OSW Tech Memo 2004.01,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-09-06,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202300,2022-02-10,11:48:00,PST,USGS-11181040,NWIS-125166144,,,,Suspended Sediment Concentration (SSC),Suspended,105,mg/l,,Accepted,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,,,,,SED16,USGS,Sediment conc from size analysis,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-09-06,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202300,2022-02-10,11:48:00,PST,USGS-11181040,NWIS-125166147,,,,Sediment,Suspended,0.0377,g,,Accepted,,Actual,Dry,,,,,,,,,,91157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-09-06,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202300,2022-02-10,11:48:00,PST,USGS-11181040,NWIS-125166148,,,,Sediment,Suspended,0.0178,g,,Accepted,,Actual,Dry,,,<0.063 mm,,,,,,,91158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-09-06,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02202300,2022-02-10,11:48:00,PST,USGS-11181040,NWIS-125166149,,,,Sediment,Suspended,0.0199,g,,Accepted,,Actual,Dry,,,>0.063 mm,,,,,,,91159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USGS-Sediment Analysis Laboratory, Santa Cruz, California",2022-09-06,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394204,,,,Organic Nitrogen,Dissolved,0.35,mg/l,,Accepted,,Estimated,,,,,,,,,,,00607,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394205,,,,Ammonia and ammonium,Dissolved,0.023,mg/l as N,,Accepted,,Estimated,,,,,,,,,,"""Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.""",00608,,,,,,,,,,,,,,,,,,,,,,,,,,,PHN10,USGS,"Ammonia, wf, phenate (USGSBPGL)",,,,"Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2022-11-29,,,,,,,below the reporting level but at or above the detection levelholding time exceededsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394206,,,,Nitrite,Dissolved,0.005,mg/l as N,,Accepted,,Actual,,,,,,,,,,"""Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.""",00613,,,,,,,,,,,,,,,,,,,,,,,,,,,DZ001,USGS,"Nitrite, wf, DA, diazo",,,"USGS OF 93-125, p 217","Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2022-11-29,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394207,,,,Nitrate,Dissolved,0.039,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394208,,,,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.044,mg/l as N,,Accepted,,Actual,,,,,,,,,,"""Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.""",00631,,,,,,,,,,,,,,,,,,,,,,,,,,,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",,,USGS TMR 5-B8,"Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2022-11-15,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394209,,,,Orthophosphate,Dissolved,0.898,mg/l asPO4,,Accepted,,Actual,,,,,,,,,,,00660,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394210,,,,Phosphorus,Dissolved,0.344,mg/l as P,,Accepted,,Actual,,,,,,,,,,"""Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical. Sample diluted or standard calibration range changed to bring concentration/sample within linear range.""",00666,,,,,,,,,,,,,,,,,,,,,,,,,,,PSF16,USGS,"P, wf, persulfate digest colorim",,,,"Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2022-12-06,,,,,,,holding time exceededsample was dilutedsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394211,,,,Orthophosphate,Dissolved,0.293,mg/l as P,,Accepted,,Actual,,,,,,,,,,"""Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.""",00671,,,,,,,,,,,,,,,,,,,,,,,,,,,ASC16,USGS,"Orthophosphate, wf,ascorbic acid",,,,"Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2022-11-29,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394212,,,,Silica,Dissolved,9.16,mg/l,,Accepted,,Actual,,,,,,,,,,"""Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.""",00955,,,,,,,,,,,,,,,,,,,,,,,,,,,CL151,USGS,"Silica, wf, DA",,,USGS TWRI 5-A1/1989,"Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2022-10-25,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394214,,,,Pheophytin a,,2.2,ug/l,,Accepted,,Actual,,,,,,,,,,Sample diluted or standard calibration range changed to bring concentration/sample within linear range.,62360,,,,,,,,,,,,,,,,,,,,,,,,,,,FL016,USGS,"Pigments, algae, EPA445.0 w/ACTN",,,,"Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2022-10-06,,,,,,,sample was dilutedsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394215,,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.42,mg/l,,Accepted,,Actual,,,,,,,,,,"""Samples received within 28 days of collection, but not within 7 days of collection, thus analysis within 28 days of collection not practical.""",62854,,,,,,,,,,,,,,,,,,,,,,,,,,,PSF19,USGS,"Total N, wf, persulfate ox (ND)",,,Standard Methods,"Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2022-12-06,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394216,,,,Chlorophyll a,,12.0,ug/l,,Accepted,,Actual,,,,,,,,,,Sample diluted or standard calibration range changed to bring concentration/sample within linear range.,70953,,,,,,,,,,,,,,,,,,,,,,,,,,,FL016,USGS,"Pigments, algae, EPA445.0 w/ACTN",,,,"Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2022-10-06,,,,,,,sample was dilutedsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394217,,,,Ammonia and ammonium,Dissolved,0.030,mg/l NH4,,Accepted,,Estimated,,,,,,,,,,,71846,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394218,,,,Nitrate,Dissolved,0.174,mg/l asNO3,,Accepted,,Actual,,,,,,,,,,,71851,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02205736,2022-09-14,08:51:00,PST,USGS-373642122120401,NWIS-124394219,,,,Nitrite,Dissolved,0.017,mg/l asNO2,,Accepted,,Actual,,,,,,,,,,,71856,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02300193,2022-10-26,11:50:00,PST,USGS-373401122092201,NWIS-124727130,,,,Organic Nitrogen,Dissolved,0.23,mg/l,,Accepted,,Actual,,,,,,,,,,,00607,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02300193,2022-10-26,11:50:00,PST,USGS-373401122092201,NWIS-124727131,,,,Ammonia and ammonium,Dissolved,0.057,mg/l as N,,Accepted,,Actual,,,,,,,,,,Samples not analyzed within 28 days of collection.,00608,,,,,,,,,,,,,,,,,,,,,,,,,,,PHN10,USGS,"Ammonia, wf, phenate (USGSBPGL)",,,,"Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2023-01-10,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02300193,2022-10-26,11:50:00,PST,USGS-373401122092201,NWIS-124727132,,,,Nitrite,Dissolved,0.028,mg/l as N,,Accepted,,Actual,,,,,,,,,,Samples not analyzed within 28 days of collection.,00613,,,,,,,,,,,,,,,,,,,,,,,,,,,DZ001,USGS,"Nitrite, wf, DA, diazo",,,"USGS OF 93-125, p 217","Univ of MD, Ctr for Env Sci, Chesapeake Biological Lab",2023-01-10,,,,,,,holding time exceededsee result laboratory comment,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.02300193,2022-10-26,11:50:00,PST,USGS-373401122092201,NWIS-124727133,,,,Nitrate,Dissolved,0.164,mg/l as N,,Accepted,,Actual,,,,,,,,,,,00618,,,,,,,,,,,,,,,,,,,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,,,,,,,NWIS
