OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA03-0194,Gulf of the Farallones,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 217.17,18050005,,,,,37.7730000000,-123.0110000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0002,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050004,,,,,37.7000000000,-122.3000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0004,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050004,,,,,37.7000000000,-122.3000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0008,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050004,,,,,37.7000000000,-122.3000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0010,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050002,,,,,37.8000000000,-122.4000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0011,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050002,,,,,37.9000000000,-122.4000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0012,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050004,,,,,37.6000000000,-122.3000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0013,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050002,,,,,38.0000000000,-122.4000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0014,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050004,,,,,37.6000000000,-122.3000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0015,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050004,,,,,37.7000000000,-122.4000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0016,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050004,,,,,37.5000000000,-122.1000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0018,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050004,,,,,37.7000000000,-122.2000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0019,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050002,,,,,37.9000000000,-122.4000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CA04-0020,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory,18050004,,,,,37.6000000000,-122.2000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CN05-0001,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; Station area= 141.5,18050004,,,,,37.6000000000,-122.2000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CN05-0005,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; Station area= 141.5,18050004,,,,,37.7000000000,-122.3000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CN05-0009,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; Station area= 141.5,18050004,,,,,37.6000000000,-122.3000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CN05-0010,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; Station area= 141.5,18050004,,,,,37.8000000000,-122.3000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CN06-0031,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 141.5485,18050004,,,,,37.7690000000,-122.3550000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CN06-0034,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 141.5485,18050004,,,,,37.5460000000,-122.2020000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,081,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-CN06-0041,San Francisco Bay,Estuary,Program: EMAP-West Coast/Moss Landing Marine Laboratory; System: Not assigned; Station area= 141.5485,18050004,,,,,37.4590000000,-122.0550000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,085,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F1654951,"San Francisco Bay, San Mateo County, CA, USA",Other-Surface Water,Bay,18050004,,,,,37.7080000000,-122.2800000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F2124549,"Jordan Pond, Alameda County, CA, USA",Reservoir,Reservoir,18050004,,,,,37.6240000000,-122.0270000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F218314,"Lake Anza, Contra Costa County, CA, USA",Reservoir,Reservoir,18050002,,,,,37.8960000000,-122.2500000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F220870,"Lake Chabot, Alameda County, CA, USA",Reservoir,Reservoir,18050004,,,,,37.7240000000,-122.1090000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F221475,"Contra Loma Reservoir, Contra Costa County, CA, USA, 37.9744262,",Reservoir,Reservoir,18040003,,,,,37.9740000000,-121.8260000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F222487,"Don Castro Reservoir, Alameda County, CA, USA",Reservoir,Reservoir,18050004,,,,,37.6910000000,-122.0510000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F229186,"Mountain Lake, San Francisco County, CA, USA",Lake,Lake,18050002,,,,,37.7880000000,-122.4710000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F230743,"Pinole Creek, Contra Costa County, CA, USA",River/Stream,Stream,18050002,,,,,38.0140000000,-122.2970000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F232457,"San Pablo Creek, Contra Costa County, CA, USA",River/Stream,Stream,18050002,,,,,37.9760000000,-122.3830000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F234279,"Lake Merritt, Alameda County, CA, USA",Lake,Lake,18050004,,,,,37.8040000000,-122.2570000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F236093,"Lake Temescal, Alameda County, CA, USA",Reservoir,Reservoir,18050002,,,,,37.8460000000,-122.2300000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F253943,"Suisun Bay, Solano County, CA, USA",Other-Surface Water,Bay,18050001,,,,,38.0640000000,-121.9930000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F254866,"Lake del Valle, Alameda County, CA, USA",Reservoir,Reservoir,18050004,,,,,37.5860000000,-121.7150000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-F2761818,"Horseshoe Lake, Alameda County, CA, USA",Reservoir,Reservoir,18050004,,,,,37.5720000000,-122.0050000000,,,,GPS-Unspecified,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NARS,EPA National Aquatic Resource Survey Data,NARS-WCAP99-0510,,River/Stream,SITE TYPE is WESTPROB/Station Weight (km): 474.0402,18040003,,,,,38.0200000,-121.7000000,,,,Interpolation-Digital Map Source (Tiger),NAD83,0,ft,,,,Unknown,US,06,013,,,,,,,,,,STORET
NARS,EPA National Aquatic Resource Survey Data,NARS-WCAP99-0520,,River/Stream,SITE TYPE is WESTPROB/Station Weight (km): 758.4643,18060002,,,,,37.0700000,-121.2800000,,,,Interpolation-Digital Map Source (Tiger),NAD83,0,ft,,,,Unknown,US,06,085,,,,,,,,,,STORET
NARS,EPA National Aquatic Resource Survey Data,NARS-WCAP99-0748,SAN LEANDRO CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 112.4863km^2/Station Weight (km): 316.0268/IBI Score: 11.371/OE Taxa Loss: 0.172,18050004,,,,,37.7200000,-122.1600000,,,,Interpolation-Digital Map Source (Tiger),NAD27,9,m,,,Photogrammetric,NAVD88,US,06,001,,,,,,,,,,STORET
NARS,EPA National Aquatic Resource Survey Data,NARS-WCAP99-0867,LAFAYETTE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 42.7339km^2/Station Weight (km): 421.369/IBI Score: 32.167/OE Taxa Loss: 0.819,18050001,,,,,37.8900000,-122.1000000,,,,Interpolation-Digital Map Source (Tiger),NAD27,73,m,,,Photogrammetric,NAVD88,US,06,013,,,,,,,,,,STORET
NARS,EPA National Aquatic Resource Survey Data,NARS-WCAP99-0883,LITTLE ARTHUR CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 3.3562km^2/Station Weight (km): 583.434/IBI Score: 80.146/OE Taxa Loss: 1.195,18060002,,,,,37.0400000,-121.7200000,,,,Interpolation-Digital Map Source (Tiger),NAD27,258,m,,,Photogrammetric,NAVD88,US,06,085,,,,,,,,,,STORET
NARS,EPA National Aquatic Resource Survey Data,NARS-WCAP99-0984,SMITH CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 46.2066km^2/Station Weight (km): 421.369/IBI Score: 83.235/OE Taxa Loss: 1.012,18050003,,,,,37.3200000,-121.6700000,,,,Interpolation-Digital Map Source (Tiger),NAD27,647,m,,,Photogrammetric,NAVD88,US,06,085,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-17-1,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""6.519"";NOAAAreaWt=""2.81"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-17"";NOAA_ID=""17-1"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.9523100000,-122.4229100000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-18-1,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""0.8273"";NOAAAreaWt=""0.42"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-18"";NOAA_ID=""18-1"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.9072700000,-122.3938600000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-19-2,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""0.6722"";NOAAAreaWt=""0.31"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-19"";NOAA_ID=""19-2"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.9136500000,-122.3646400000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-19-3,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""0.6722"";NOAAAreaWt=""0.31"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-19"";NOAA_ID=""19-3"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.9084300000,-122.3612700000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-20-5,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""52.8168"";NOAAAreaWt=""6.79"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-20"";NOAA_ID=""20-5"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.8543100000,-122.3381700000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-20-6,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""52.8168"";NOAAAreaWt=""6.79"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-20"";NOAA_ID=""20-6"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.8132900000,-122.3417500000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-2-2,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""15.1737"";NOAAAreaWt=""7.79"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-02"";NOAA_ID=""2-2"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050001,,,,,38.0626300000,-121.8605700000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,013,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-22-3,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""60.6783"";NOAAAreaWt=""8.87"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-22"";NOAA_ID=""22-3"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.8387900000,-122.4501600000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-22-6,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""60.6783"";NOAAAreaWt=""8.87"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-22"";NOAA_ID=""22-6"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.8107700000,-122.3864000000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-24-2,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""0.8365"";NOAAAreaWt=""0.42"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-24"";NOAA_ID=""24-2"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.8098000000,-122.4346600000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-25-1,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""0.6104"";NOAAAreaWt=""0.22"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-25"";NOAA_ID=""25-1"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.8061300000,-122.4018100000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-25-3,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""0.6104"";NOAAAreaWt=""0.22"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-25"";NOAA_ID=""25-3"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.8000700000,-122.3961000000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-26-1,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""1.6112"";NOAAAreaWt=""0.55"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-26"";NOAA_ID=""26-1"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050004,,,,,37.7880600000,-122.3868500000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-26-2,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""1.6112"";NOAAAreaWt=""0.55"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-26"";NOAA_ID=""26-2"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050004,,,,,37.7682800000,-122.3817200000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-28-1,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""38.5104"";NOAAAreaWt=""9.43"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-28"";NOAA_ID=""28-1"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050004,,,,,37.7974500000,-122.3668500000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-28-4,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""38.5104"";NOAAAreaWt=""9.43"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-28"";NOAA_ID=""28-4"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050004,,,,,37.7655300000,-122.3626900000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-28-5,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""38.5104"";NOAAAreaWt=""9.43"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-28"";NOAA_ID=""28-5"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050004,,,,,37.7373000000,-122.3432200000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-29-2,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""1.9429"";NOAAAreaWt=""0.87"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-29"";NOAA_ID=""29-2"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050004,,,,,37.7768800000,-122.2991000000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-30-1,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""38.3264"";NOAAAreaWt=""13.17"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-30"";NOAA_ID=""30-1"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050004,,,,,37.7964100000,-122.3393000000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,075,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-30-3,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""38.3264"";NOAAAreaWt=""13.17"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-30"";NOAA_ID=""30-3"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050004,,,,,37.7363000000,-122.2903900000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
NARSTEST,EPA National Aquatic Resources Survey (NARS),NARSTEST-31-2,SFBAY NOAA Station (2000),Estuary,"Sediment=""0"";NOAAFrame_SQ_K=""3.3014"";NOAAAreaWt=""0.55"";Fish=""0"";WQ=""0"";2000=""0"";STRATA_ID=""na"";1999=""0"";Sampling-group=""NOAA"";NOAAStrata_ID=""ca-sanfran00-31"";NOAA_ID=""31-2"";1997=""0"";1998=""0"" See NCCA publications for description of fields stored in this comment field.",18050002,,,,,37.8141300000,-122.3233500000,,100,m,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,06,001,,,,,,,,,,STORET
